379,гирлянда,осень-зима,–,гирлянда,гирлянда,435 485,154 827,140 484,91 924,76 856,78 668,93 436,112 360,179 270,437 545,961 380,1 381 633,,дек.,"17,98",4 143 868,1 578 195,455%,38%,1 971 945,25%,48%,309 264,-84%,7%,284 464,-8%,7%,,Зима
380,гирлянда,осень-зима,–,гирлянда штора,гирлянда штора,204 579,72 415,43 937,25 774,20 180,16 104,19 200,27 615,73 450,342 245,915 470,1 356 461,,дек.,"84,23",3 117 430,1 331 165,2016%,43%,1 633 455,23%,52%,89 891,-94%,3%,62 919,-30%,2%,,Зима
381,гирлянда,осень-зима,–,гирлянда на елку,гирлянда на елку,104 723,17 824,7 537,2 834,1 676,1 612,3 156,4 895,17 645,114 680,340 470,762 730,,дек.,"473,16",1 379 782,472 795,4793%,34%,885 277,87%,64%,12 047,-99%,1%,9 663,-20%,1%,,Зима
384,гирлянда,осень-зима,–,гирлянда уличная бахрома,гирлянда уличная бахрома,15 126,3 275,2 071,2 235,2 100,2 808,3 128,4 680,6 755,16 230,41 415,46 245,,дек.,"22,33",146 068,64 400,507%,44%,64 646,0%,44%,6 406,-90%,4%,10 616,66%,7%,,Зима
385,гирлянда,осень-зима,–,гирлянда штора 3х2,гирлянда штора 3х2,19 043,5 296,2 890,1 722,976,1 356,1 900,2 775,6 545,16 730,56 635,130 613,,дек.,"133,82",246 481,79 910,1225%,32%,154 952,94%,63%,5 588,-96%,2%,6 031,8%,2%,,Зима
386,гирлянда,осень-зима,–,гирлянда штора 3х3,гирлянда штора 3х3,18 500,5 593,3 179,2 492,1 708,2 036,2 232,3 470,6 595,22 735,56 550,129 862,,дек.,"76,03",254 952,85 880,1010%,34%,153 955,79%,60%,7 379,-95%,3%,7 738,5%,3%,,Зима
161,"платья, сарафаны",осень-зима,женский,платье новогоднее,платье на новый год,19 929,6 165,2 368,1 225,536,1 220,2 020,4 395,10 585,57 420,233 325,391 138,,дек.,"729,74",730 326,301 330,3847%,41%,417 232,38%,57%,4 129,-99%,1%,7 635,85%,1%,,Зима
314,пижамы,осень-зима,женский,пижама новогодняя,новогодняя пижама,25 685,4 070,2 310,1 466,1 160,1 744,3 976,8 545,27 750,82 450,181 870,264 848,,дек.,"228,32",605 874,292 070,1947%,48%,294 603,1%,49%,4 936,-98%,1%,14 265,189%,2%,,Зима
326,аксессуары,осень-зима,женский,варежки,варежки женские,260 004,75 079,24 814,6 621,3 640,3 904,8 044,13 250,38 835,173 085,258 550,379 942,,дек.,"104,38",1 245 768,470 470,1767%,38%,715 025,52%,57%,35 075,-95%,3%,25 198,-28%,2%,,Зима
336,аксессуары,осень-зима,женский,балаклава,балаклава женская,243 537,123 829,61 311,25 600,10 004,8 716,7 952,10 785,25 155,98 970,129 755,183 017,,янв.,"30,63",928 631,253 880,825%,27%,550 383,117%,59%,96 915,-82%,10%,27 453,-72%,3%,,Зима
337,аксессуары,осень-зима,женский,балаклава зимняя,балаклава женская зимняя,18 053,4 044,1 066,125,188,136,616,1 260,2 655,9 905,14 845,17 398,,янв.,"144,42",70 291,27 405,1262%,39%,39 495,44%,56%,1 379,-97%,2%,2 012,46%,3%,,Зима
171,"платья, сарафаны",круглый год,женский,платье с перьями,платье с перьями,95 963,83 969,67 556,52 802,53 300,52 960,33 848,28 220,27 400,39 145,78 610,207 058,,дек.,"7,56",820 831,145 155,26%,18%,386 990,167%,47%,173 658,-55%,21%,115 028,-34%,14%,,Зима
220,блузки,осень-зима,женский,блузка праздничная        ,блузка женская праздничная,236 643,167 449,159 473,77 382,30 460,17 452,15 436,20 190,21 425,28 005,35 530,274 890,,дек.,"17,81",1 084 335,84 960,60%,8%,678 982,699%,63%,267 315,-61%,25%,53 078,-80%,5%,,Зима
221,блузки,весь год,женский,блузка вечерняя,блузка вечерняя,8 449,10 247,10 275,8 430,9 800,7 764,5 448,6 955,7 205,9 910,13 710,12 640,,нояб.,"2,52",110 833,30 825,53%,28%,31 336,2%,28%,28 505,-9%,26%,20 167,-29%,18%,,Зима
300,термобелье,осень-зима,мужской,термобелье,термобелье мужское,400 995,254 035,88 689,42 623,27 380,25 048,52 496,96 575,168 210,468 175,497 675,571 019,,дек.,"22,80",2 692 920,1 134 060,551%,42%,1 226 049,8%,46%,158 692,-87%,6%,174 119,10%,6%,,Зима
159,"платья, сарафаны",весь год,женский,платье вечернее,платье вечернее,928 671,1 147 521,832 462,747 434,952 148,908 044,590 232,617 415,675 605,920 745,1 527 855,1 217 805,,нояб.,"2,59",11 065 937,3 124 205,48%,28%,3 293 997,5%,30%,2 532 044,-23%,23%,2 115 691,-16%,19%,,Зима
170,"платья, сарафаны",осень,женский,платье с пайетками,платье с пайетками,28 585,17 021,12 041,8 886,9 268,8 636,6 852,7 485,10 245,28 960,107 795,123 391,,дек.,"18,01",369 165,147 000,540%,40%,168 997,15%,46%,30 195,-82%,8%,22 973,-24%,6%,,Зима
324,аксессуары,осень-зима,женский,перчатки зимние,перчатки женские зимние,97 230,38 114,14 242,3 116,1 552,1 160,3 352,6 070,14 485,87 775,156 155,142 292,,нояб.,"134,62",565 543,258 415,2342%,46%,277 636,7%,49%,18 910,-93%,3%,10 582,-44%,2%,,Зима
377,товары для ванной,осень-весна,–,штора для ванной,штора для ванной,306 334,290 930,247 463,220 088,183 104,189 752,186 388,188 180,182 425,202 710,235 630,149 984,,янв.,"2,04",2 582 988,620 765,10%,24%,747 248,20%,29%,650 655,-13%,25%,564 320,-13%,22%,,Зима
327,аксессуары,осень,женский,варежки зимние,варежки женские зимние,71 314,7 865,2 219,1 055,472,1 500,3 416,8 190,14 610,61 605,136 415,169 252,,дек.,"358,58",477 913,212 630,1522%,44%,248 431,17%,52%,3 746,-98%,1%,13 106,250%,3%,,Зима
317,пижамы,весь год,женский,сорочка,сорочка женская,236 380,230 213,225 366,158 599,132 144,135 528,135 104,146 335,122 305,141 915,159 375,116 206,,янв.,"2,03",1 939 470,423 595,2%,22%,582 799,38%,30%,516 109,-11%,27%,416 967,-19%,21%,,Зима
92,штаны,весь год,женский,шаровары брюки,брюки шаровары женские,776,1 041,1 322,1 011,440,524,688,930,830,695,755,364,,мар.,"3,63",9 376,2 280,6%,24%,2 181,-4%,23%,2 773,27%,30%,2 142,-23%,23%,,Весна
410,товары для кухни,весь год,–,френч-пресс 1000 мл,френч-пресс 1000 мл,968,1 640,8 950,5 563,4 876,5 488,4 604,4 035,4 260,5 575,5 790,550,,мар.,"16,27",52 299,15 625,11%,30%,3 158,-80%,6%,19 389,514%,37%,14 127,-27%,27%,,Весна
414,товары для дома,весь год,–,плед 150х200,плед 150х200,150 477,127 649,102 995,78 520,62 660,106 468,119 140,132 600,156 950,170 190,184 910,128 825,,нояб.,"2,95",1 521 384,512 050,43%,34%,406 951,-21%,27%,244 175,-40%,16%,358 208,47%,24%,,Осень
427,товары для дома,весь год,–,ночник,ночник,330 662,365 662,326 170,215 650,195 524,189 704,205 060,225 925,288 285,378 060,410 275,247 380,,нояб.,"2,16",3 378 357,1 076 620,73%,32%,943 704,-12%,28%,737 344,-22%,22%,620 689,-16%,18%,,Осень
431,товары для дома,весь год,–,ночник с маркером,ночник с маркером,855,1 455,6 087,5 895,9 904,11 480,15 848,15 270,31 365,62 430,53 560,568,,окт.,"109,91",214 717,147 355,246%,69%,2 878,-98%,1%,21 886,660%,10%,42 598,95%,20%,,Осень
319,пижамы,весь год,женский,сорочка ночная хлопок,ночная сорочка женская хлопок,81 526,86 555,74 198,41 526,18 812,41 096,50 124,54 505,46 425,52 195,55 450,50 114,,февр.,"4,60",652 526,154 070,6%,24%,218 195,42%,33%,134 536,-38%,21%,145 725,8%,22%,,Зима
370,аксессуары,весь год,мужской,сумка через плечо,сумка мужская через плечо,126 514,191 883,136 024,145 753,149 340,150 736,108 848,107 455,102 175,80 640,87 190,82 759,,февр.,"2,38",1 469 317,270 005,-26%,18%,401 156,49%,27%,431 117,7%,29%,367 039,-15%,25%,,Весна
312,пижамы,весь год,женский,пижама со штанами,пижама женская со штанами,548 830,338 717,287 339,151 289,112 592,132 156,118 804,155 975,324 640,422 315,459 375,396 282,,янв.,"4,87",3 448 314,1 206 330,196%,35%,1 283 829,6%,37%,551 220,-57%,16%,406 935,-26%,12%,,Зима
90,штаны,весь год,женский,шаровары,шаровары женские,8 969,10 600,12 468,12 379,13 600,12 864,9 628,7 600,7 080,5 875,7 165,3 279,,мая,"4,15",111 507,20 120,-33%,18%,22 848,14%,20%,38 447,68%,34%,30 092,-22%,27%,,Весна
164,"платья, сарафаны",весь год,женский,платье футляр,платье футляр,68 303,83 485,83 865,76 923,83 900,77 440,58 232,66 705,58 985,54 155,64 130,57 201,,мая,"1,55",833 324,177 270,-12%,21%,208 989,18%,25%,244 688,17%,29%,202 377,-17%,24%,,Весна
165,"платья, сарафаны",весь год,женский,платье облегающее,платье облегающее,40 954,45 879,45 532,41 546,51 924,50 224,42 580,43 190,30 065,35 105,47 900,30 126,,мая,"1,73",505 025,113 070,-17%,22%,116 959,3%,23%,139 002,19%,28%,135 994,-2%,27%,,Весна
290,шорты,весь год,женский,шорты спортивные,шорты спортивные,81 229,92 787,94 404,95 551,100 664,125 628,72 600,53 845,34 475,33 880,39 775,26 373,,июн.,"4,76",851 211,108 130,-57%,13%,200 389,85%,24%,290 619,45%,34%,252 073,-13%,30%,,Весна
114,юбки,весна-осень,женский,юбка атласная,атласная юбка,24 826,33 231,40 510,42 645,59 016,65 004,43 968,53 350,43 970,34 370,38 435,14 160,,июн.,"4,59",493 485,116 775,-28%,24%,72 217,-38%,15%,142 171,97%,29%,162 322,14%,33%,,Лето
112,юбки,весна-осень,женский,юбка макси,юбка макси,29 041,46 596,69 708,72 342,110 436,94 736,51 800,54 040,57 965,59 090,60 725,10 000,,мая,"11,04",716 479,177 780,-11%,25%,85 637,-52%,12%,252 486,195%,35%,200 576,-21%,28%,,Весна
12,верхняя одежда,весна-лето,женский,комбинезон,комбинезон женский,444 765,488 309,496 853,527 374,555 168,521 626,564 671,404 909,218 292,436 678,426 426,240 702,,июл.,"2,59",5 325 773,1 081 396,-27%,20%,1 173 776,9%,22%,1 579 395,35%,30%,1 491 206,-6%,28%,,Весна
192,пляж,весна-лето,женский,купальник,купальник женский,1 261 702,1 174 754,1 313 907,1 392 253,2 100 988,2 730 296,1 637 652,922 395,344 705,285 555,353 030,297 610,,июн.,"9,56",13 814 847,983 290,-81%,7%,2 734 066,178%,20%,4 807 148,76%,35%,5 290 343,10%,38%,,Лето
193,пляж,весна-лето,женский,купальник раздельный,купальник женский раздельный,53 445,322 023,542 587,595 905,787 696,1 942 472,1 092 972,559 285,230 120,164 755,153 950,15 042,,июн.,"129,14",6 460 252,548 825,-85%,8%,390 510,-29%,6%,1 926 188,393%,30%,3 594 729,87%,56%,,Лето
194,пляж,весна-лето,женский,купальник слитный,купальник слитный,397 706,470 108,410 487,373 701,446 808,812 688,368 556,170 345,139 725,109 555,142 285,88 177,,июн.,"9,22",3 930 141,391 565,-71%,10%,955 991,144%,24%,1 230 996,29%,31%,1 351 589,10%,34%,,Лето
195,пляж,весна-лето,женский,купальник с шортами,купальник с шортами,21 355,26 279,31 066,40 249,74 460,119 948,105 236,57 450,17 705,12 335,17 135,4 696,,июн.,"25,54",527 914,47 175,-83%,9%,52 330,11%,10%,145 775,179%,28%,282 634,94%,54%,,Лето
147,брюки,весна-лето,женский,велосипедки короткие,велосипедки короткие,21 598,29 416,34 497,33 763,50 596,58 872,54 028,52 330,27 990,20 210,26 035,6 848,,июн.,"8,60",416 183,74 235,-55%,18%,57 862,-22%,14%,118 856,105%,29%,165 230,39%,40%,,Лето
168,"платья, сарафаны",весь год,женский,платье комбинация,платье комбинация,122 216,141 806,159 417,163 418,233 720,379 988,303 596,239 045,125 045,83 385,98 750,107 935,,июн.,"4,56",2 158 321,307 180,-67%,14%,371 957,21%,17%,556 555,50%,26%,922 629,66%,43%,,Лето
365,аксессуары,весь год,–,сумка дорожная,сумка дорожная,116 068,118 531,130 001,150 589,161 180,224 368,237 036,213 400,112 315,93 845,99 305,52 137,,июл.,"4,55",1 708 775,305 465,-55%,18%,286 736,-6%,17%,441 770,54%,26%,674 804,53%,39%,,Лето
122,юбки,весь год,женский,юбка шелковая,юбка шелковая,14 739,19 485,23 033,22 989,30 948,34 396,22 280,22 870,17 725,14 800,16 210,6 997,,июн.,"4,92",246 472,48 735,-39%,20%,41 221,-15%,17%,76 970,87%,31%,79 546,3%,32%,,Лето
124,юбки,весь год,женский,юбка с разрезом,юбка с разрезом,62 028,75 836,88 854,84 015,112 732,122 152,81 996,79 885,52 985,42 365,45 150,32 696,,июн.,"3,74",880 694,140 500,-51%,16%,170 560,21%,19%,285 601,67%,32%,284 033,-1%,32%,,Весна
146,брюки,весна-лето,женский,велосипедки,велосипедки женские,236 876,268 451,319 338,362 641,649 332,975 084,669 680,446 795,142 200,98 985,116 970,71 979,,июн.,"13,55",4 358 331,358 155,-83%,8%,577 306,61%,13%,1 331 311,131%,31%,2 091 559,57%,48%,,Лето
153,"платья, сарафаны",весь год,женский,сарафан,сарафан женский,281 627,331 569,358 492,262 233,300 556,376 004,220 408,195 480,102 425,98 650,134 275,107 360,,июн.,"3,81",2 769 079,335 350,-58%,12%,720 556,115%,26%,921 281,28%,33%,791 892,-14%,29%,,Весна
167,"платья, сарафаны",весь год,женский,платье белое,белое платье,127 231,156 610,154 823,149 130,176 336,180 124,114 900,89 530,59 315,73 785,84 425,78 031,,июн.,"3,04",1 444 240,217 525,-43%,15%,361 872,66%,25%,480 289,33%,33%,384 554,-20%,27%,,Весна
174,"платья, сарафаны",весь год,женский,платье рубашка,платье рубашка,158 595,215 654,268 207,244 854,323 956,418 316,342 928,266 095,102 560,87 480,97 715,97 724,,июн.,"4,78",2 624 084,287 755,-72%,11%,471 973,64%,18%,837 017,77%,32%,1 027 339,23%,39%,,Лето
199,топы,весна-лето,женский,топ,топ женский,1 572 344,1 813 982,2 019 146,2 045 964,2 709 824,2 850 360,1 581 456,1 136 855,599 205,570 165,670 490,578 850,,июн.,"5,00",18 148 641,1 839 860,-67%,10%,3 965 176,116%,22%,6 774 934,71%,37%,5 568 671,-18%,31%,,Весна
200,топы,весна-лето,женский,топ корсет,топ корсет,169 775,213 662,244 776,224 051,264 824,310 004,184 008,133 650,78 475,87 315,119 165,100 589,,июн.,"3,95",2 130 294,284 955,-55%,13%,484 026,70%,23%,733 651,52%,34%,627 662,-14%,29%,,Весна
203,топы,весна-лето,женский,топ белый,топ белый,109 327,137 671,161 246,164 488,215 384,226 452,159 948,163 565,91 630,69 790,79 410,42 583,,июн.,"5,32",1 621 494,240 830,-56%,15%,289 581,20%,18%,541 118,87%,33%,549 965,2%,34%,,Лето
204,топы,весна-лето,женский,топ черный,топ черный,69 691,86 667,90 368,83 114,97 580,99 392,76 844,70 245,44 050,44 225,47 825,29 875,,июн.,"3,33",839 876,136 100,-45%,16%,186 233,37%,22%,271 062,46%,32%,246 481,-9%,29%,,Весна
206,топы,весна-лето,женский,кроп топ,кроп топ,348 870,451 693,541 406,552 503,670 332,652 092,387 264,290 100,160 265,161 910,187 910,123 394,,мая,"5,43",4 527 739,510 085,-62%,11%,923 957,81%,20%,1 764 241,91%,39%,1 329 456,-25%,29%,,Весна
209,футболки,весь год,женский,футболка оверсайз,футболка женская оверсайз,167 841,233 699,283 424,316 546,458 776,391 940,207 620,155 600,86 920,67 165,84 905,62 408,,мая,"7,35",2 516 844,238 990,-68%,9%,463 948,94%,18%,1 058 746,128%,42%,755 160,-29%,30%,,Весна
210,футболки,весь год,женский,футболка белая ,белая футболка женская,65 799,88 758,114 056,128 884,148 632,159 852,92 144,81 890,58 720,38 570,42 280,26 424,,июн.,"6,05",1 046 009,139 570,-58%,13%,180 981,30%,17%,391 572,116%,37%,333 886,-15%,32%,,Весна
229,блузки,весь год,женский,блузка с открытыми плечами,блузка с открытыми плечами,13 599,16 926,18 630,17 144,22 264,22 324,14 260,10 855,5 090,6 655,8 535,9 348,,июн.,"4,39",165 630,20 280,-57%,12%,39 873,97%,24%,58 038,46%,35%,47 439,-18%,29%,,Весна
288,шорты,весь год,женский,шорты,шорты женские,838 757,1 004 763,1 166 024,1 381 977,2 715 056,3 256 760,1 505 816,869 595,292 430,259 720,316 730,247 514,,июн.,"13,16",13 855 142,868 880,-85%,6%,2 091 034,141%,15%,5 263 057,152%,38%,5 632 171,7%,41%,,Лето
292,шорты,весь год,женский,шорты летние,шорты женские летние,183 843,244 091,273 502,227 810,358 252,599 164,442 548,258 025,39 585,26 740,32 705,30 716,,июн.,"22,41",2 716 981,99 030,-92%,4%,458 650,363%,17%,859 564,87%,32%,1 299 737,51%,48%,,Лето
293,шорты,весь год,женский,шорты классические,шорты женские классические,24 059,35 163,40 809,37 655,57 476,56 684,25 720,23 705,24 720,24 055,25 830,10 618,,мая,"5,41",386 494,74 605,-30%,19%,69 840,-6%,18%,135 940,95%,35%,106 109,-22%,27%,,Весна
70,брюки,весь год,женский,брюки клеш,брюки клеш женские,70 546,80 107,82 861,66 492,51 844,36 016,30 396,39 275,48 490,52 180,56 405,38 084,,мар.,"2,73",652 696,157 075,49%,24%,188 737,20%,29%,201 197,7%,31%,105 687,-47%,16%,,Весна
139,брюки,весь год,женский,леггинсы спортивные,леггинсы спортивные,230 890,254 056,228 080,171 800,119 064,58 352,40 996,40 870,46 720,50 095,48 915,60 815,,февр.,"6,22",1 350 653,145 730,4%,11%,545 761,275%,40%,518 944,-5%,38%,140 218,-73%,10%,,Зима
223,блузки,весь год,женский,блузка черная,блузка черная,12 173,15 991,15 835,11 153,7 016,6 448,7 188,9 675,8 665,8 605,9 765,8 061,,февр.,"2,48",120 575,27 035,16%,22%,36 225,34%,30%,34 004,-6%,28%,23 311,-31%,19%,,Зима
85,брюки,весь год,женский,брюки медицинские,брюки медицинские женские,27 472,28 026,25 382,23 799,17 688,18 544,17 020,18 135,18 015,17 920,20 155,10 238,,февр.,"2,74",242 394,56 090,4%,23%,65 736,17%,27%,66 869,2%,28%,53 699,-20%,22%,,Весна
93,штаны,весь год,женский,штаны,штаны женские,610 513,658 144,656 176,532 032,474 284,348 556,299 904,347 015,360 895,412 315,469 645,246 565,,февр.,"2,67",5 416 044,1 242 855,25%,23%,1 515 222,22%,28%,1 662 492,10%,31%,995 475,-40%,18%,,Весна
136,брюки,весь год,женский,леггинсы,леггинсы,472 587,487 914,457 151,368 743,339 652,235 132,182 272,187 565,251 250,282 595,289 965,220 884,,февр.,"2,68",3 775 710,823 810,36%,22%,1 181 385,43%,31%,1 165 546,-1%,31%,604 969,-48%,16%,,Зима
137,брюки,весь год,женский,леггинсы в рубчик,леггинсы в рубчик,243 538,228 631,212 509,160 365,121 320,59 084,41 932,48 410,78 805,123 485,141 330,92 519,,янв.,"5,81",1 551 928,343 620,130%,22%,564 688,64%,36%,494 194,-12%,32%,149 426,-70%,10%,,Зима
157,"платья, сарафаны",весь год,женский,платье пиджак,платье пиджак,278 425,336 932,302 599,150 923,103 848,77 084,62 224,85 655,109 575,193 125,249 605,268 878,,февр.,"5,41",2 218 873,552 305,146%,25%,884 235,60%,40%,557 370,-37%,25%,224 963,-60%,10%,,Зима
173,"платья, сарафаны",весь год,женский,платье повседневное,платье повседневное,41 888,45 190,47 019,33 131,22 020,12 804,9 680,12 440,13 165,16 365,18 115,12 318,,мар.,"4,86",284 135,47 645,36%,17%,99 396,109%,35%,102 170,3%,36%,34 924,-66%,12%,,Весна
186,халат,весь год,женский,халат,халат женский,885 316,941 159,917 632,516 637,428 688,425 604,398 264,413 695,440 960,528 935,589 555,498 867,,февр.,"2,36",6 985 312,1 559 450,26%,22%,2 325 342,49%,33%,1 862 957,-20%,27%,1 237 563,-34%,18%,,Зима
190,халат,весь год,женский,халат банный,халат банный женский,20 619,22 410,21 164,11 270,11 592,9 456,9 964,9 565,14 060,15 910,17 225,14 805,,февр.,"2,37",178 040,47 195,63%,27%,57 834,23%,32%,44 026,-24%,25%,28 985,-34%,16%,,Зима
202,топы,весна,женский,топ с длинным рукавом,топ с длинным рукавом,118 727,135 254,149 984,138 116,115 652,92 484,76 308,88 805,93 010,101 520,112 765,56 307,,мар.,"2,66",1 278 932,307 295,19%,24%,310 288,1%,24%,403 752,30%,32%,257 597,-36%,20%,,Весна
207,топы,весна,женский,кроп топ с длинными рукавами,кроп топ с длинными рукавами,83 234,105 848,108 328,77 078,62 540,47 688,39 668,49 830,54 400,61 300,65 455,36 923,,мар.,"2,93",792 292,181 155,32%,23%,226 005,25%,29%,247 946,10%,31%,137 186,-45%,17%,,Весна
277,джинсы,весь год,женский,джинсы клеш,джинсы клеш,294 100,344 159,396 118,337 950,225 384,151 012,108 000,113 775,137 550,178 305,198 660,114 907,,мар.,"3,67",2 599 920,514 515,38%,20%,753 166,46%,29%,959 452,27%,37%,372 787,-61%,14%,,Весна
282,джинсы,весь год,женский,джинсы трубы,джинсы трубы,176 484,193 949,210 443,164 193,100 648,63 692,60 068,73 020,70 950,85 050,95 390,54 276,,мар.,"3,88",1 348 163,251 390,28%,19%,424 709,69%,32%,475 284,12%,35%,196 780,-59%,15%,,Весна
309,костюмы,весь год,женский,костюм с юбкой,костюм женский с юбкой,203 825,220 698,236 194,169 561,138 572,86 496,54 212,86 150,107 350,110 335,134 695,100 546,,мар.,"4,36",1 648 634,352 380,55%,21%,525 069,49%,32%,544 327,4%,33%,226 858,-58%,14%,,Весна
355,аксессуары,весь год,женский,ремень,ремень женский,579 506,643 467,676 101,521 462,474 088,449 860,336 224,377 680,376 680,345 790,358 510,264 949,,мар.,"2,55",5 404 317,1 080 980,-7%,20%,1 487 922,38%,28%,1 671 651,12%,31%,1 163 764,-30%,22%,,Весна
363,аксессуары,весь год,–,сумка шоппер,сумка шоппер,208 489,245 270,258 032,200 424,191 828,139 968,103 040,152 040,186 300,124 630,130 530,99 877,,мар.,"2,58",2 040 428,441 460,12%,22%,553 636,25%,27%,650 284,17%,32%,395 048,-39%,19%,,Весна
364,аксессуары,весь год,–,сумка для ноутбука,сумка для ноутбука,136 756,149 634,125 017,106 337,85 080,84 588,82 180,104 080,110 210,102 140,106 655,70 333,,февр.,"2,13",1 263 010,319 005,18%,25%,356 723,12%,28%,316 434,-11%,25%,270 848,-14%,21%,,Зима
371,носки,осень-весна,женский,носки,носки женские,1 029 359,1 114 139,1 206 951,1 069 789,805 948,574 140,468 008,520 930,685 560,955 375,961 360,619 589,,мар.,"2,58",10 011 148,2 602 295,66%,26%,2 763 087,6%,28%,3 082 688,12%,31%,1 563 078,-49%,16%,,Весна
13,верхняя одежда,весна-лето,женский,комбинезон вечерний,комбинезон женский вечерний,146 710,194 983,194 727,156 798,141 772,132 136,68 772,64 020,55 440,78 855,121 392,124 913,,февр.,"3,52",1 480 518,255 687,-3%,17%,466 606,82%,32%,493 297,6%,33%,264 928,-46%,18%,,Весна
113,юбки,весь год,женский,юбка мини,юбка мини,86 020,101 081,100 369,85 278,96 288,78 892,53 036,59 610,44 645,48 955,54 045,47 711,,февр.,"2,26",855 930,147 645,-23%,17%,234 812,59%,27%,281 935,20%,33%,191 538,-32%,22%,,Весна
172,"платья, сарафаны",весь год,женский,платье домашнее,домашнее платье,106 817,115 373,125 280,88 063,67 620,73 396,66 760,65 485,44 715,48 755,62 800,48 969,,мар.,"2,80",914 033,156 270,-24%,17%,271 159,74%,30%,280 963,4%,31%,205 641,-27%,22%,,Весна
182,туника,весь год,женский,туника,туника женская,372 804,413 121,447 533,376 280,377 840,336 508,224 724,191 515,163 875,245 015,294 570,185 805,,мар.,"2,73",3 629 590,703 460,-7%,19%,971 730,38%,27%,1 201 653,24%,33%,752 747,-37%,21%,,Весна
201,топы,весна,женский,топ спортивный,топ спортивный,204 663,286 028,277 677,236 200,208 084,178 880,122 032,112 495,95 055,99 280,115 850,75 115,,февр.,"3,81",2 011 359,310 185,-25%,15%,565 806,82%,28%,721 961,28%,36%,413 407,-43%,21%,,Весна
226,блузки,весь год,женский,блузка прозрачная,прозрачная блузка,28 619,26 232,28 055,19 338,14 656,16 380,8 556,6 830,5 430,6 750,9 115,21 074,,янв.,"5,27",191 035,21 295,-33%,11%,75 925,257%,40%,62 049,-18%,32%,31 766,-49%,17%,,Зима
318,пижамы,весь год,женский,сорочка ночная,ночная сорочка женская,349 324,336 370,296 176,163 898,189 004,151 360,122 896,120 690,112 385,123 490,142 765,216 939,,янв.,"3,11",2 325 297,378 640,-4%,16%,902 633,138%,39%,649 078,-28%,28%,394 946,-39%,17%,,Зима
354,аксессуары,весь год,женский,хиджаб,хиджаб,78 639,88 028,89 235,90 952,72 140,68 884,63 120,67 400,60 640,65 560,74 990,35 979,,апр.,"2,53",855 567,201 190,1%,24%,202 646,1%,24%,252 327,25%,29%,199 404,-21%,23%,,Весна
411,товары для кухни,весь год,–,френч-пресс 600 мл,френч-пресс 600 мл,1 026,2 634,5 896,4 503,4 488,4 416,3 820,3 910,3 610,4 030,4 665,340,,мар.,"17,34",43 338,12 305,1%,28%,4 000,-67%,9%,14 887,272%,34%,12 146,-18%,28%,,Весна
94,штаны,весь год,женский,штаны спортивные,спортивные штаны женские,567 994,560 892,646 514,663 647,495 564,381 568,386 688,535 450,589 525,493 165,469 280,209 297,,апр.,"3,17",5 999 584,1 551 970,19%,26%,1 338 183,-14%,22%,1 805 725,35%,30%,1 303 706,-28%,22%,,Весна
140,брюки,весь год,женский,леггинсы для беременных,леггинсы для беременных,49 815,57 766,68 575,53 343,34 748,16 128,12 884,17 830,31 865,27 725,23 420,21 707,,мар.,"5,32",415 806,83 010,77%,20%,129 288,56%,31%,156 666,21%,38%,46 842,-70%,11%,,Весна
281,джинсы,весь год,женский,джинсы палаццо,джинсы палаццо женские,26 234,33 564,47 703,46 134,35 772,21 676,15 424,20 340,38 165,38 195,34 895,8 919,,мар.,"5,35",367 021,111 255,94%,30%,68 717,-38%,19%,129 609,89%,35%,57 440,-56%,16%,,Весна
289,шорты,осень-весна,женский,шорты кожаные ,шорты кожаные женские,62 979,70 425,68 511,33 253,14 500,7 344,6 792,11 665,24 145,40 755,48 470,41 987,,февр.,"10,37",430 826,113 370,339%,26%,175 391,55%,41%,116 264,-34%,27%,25 801,-78%,6%,,Зима
361,аксессуары,весь год,женский,сумка,сумка женская,2 927 989,3 185 248,3 624 152,2 725 254,2 427 120,2 276 992,1 686 020,1 927 540,1 966 725,1 922 465,1 923 065,1 253 931,,мар.,"2,89",27 846 501,5 812 255,-1%,21%,7 367 168,27%,26%,8 776 526,19%,32%,5 890 552,-33%,21%,,Весна
368,аксессуары,весь год,женский,сумка через плечо,сумка женская через плечо,1 032 542,1 108 715,1 275 579,712 139,567 736,594 400,327 052,274 255,314 870,361 390,364 700,429 082,,мар.,"4,65",7 362 460,1 040 960,-13%,14%,2 570 339,147%,35%,2 555 454,-1%,35%,1 195 707,-53%,16%,,Зима
369,аксессуары,весь год,женский,сумка кожаная,сумка женская кожаная,62 729,71 660,73 164,35 449,22 412,20 512,19 172,21 835,26 385,37 220,38 270,25 050,,мар.,"3,82",453 858,101 875,66%,22%,159 439,57%,35%,131 025,-18%,29%,61 519,-53%,14%,,Зима
117,юбки,весь год,женский,юбка плиссе,юбка плиссе,43 546,68 835,74 514,63 053,66 148,51 056,41 064,57 380,53 515,43 710,48 345,19 920,,мар.,"3,74",631 086,145 570,-3%,23%,132 301,-9%,21%,203 715,54%,32%,149 500,-27%,24%,,Весна
378,товары для ванной,осень-весна,–,штора для ванной тканевая,штора для ванной тканевая,40 092,42 900,39 190,36 518,37 732,31 472,31 756,34 650,36 690,45 980,51 240,21 420,,нояб.,"2,39",449 640,133 910,37%,30%,104 412,-22%,23%,113 440,9%,25%,97 878,-14%,22%,,Осень
